epoch,timestamp,x,y,z
10845355182566,20-06-2022 18:11:23:573,0.0,-0.0024422223,-0.0012211112
10845370182566,20-06-2022 18:11:23:588,-0.0012211112,0.0036633336,0.0012211112
10845385182566,20-06-2022 18:11:23:603,0.0024422223,0.0061055557,0.007326667
10845400182566,20-06-2022 18:11:23:618,0.0024422223,0.008547778,0.0048844446
10845415182566,20-06-2022 18:11:23:633,-0.007326667,0.007326667,0.0036633336
10845430182566,20-06-2022 18:11:23:648,0.0,0.007326667,0.0061055557
10845445182566,20-06-2022 18:11:23:663,-0.0036633336,0.007326667,0.0048844446
10845460182566,20-06-2022 18:11:23:678,-0.0024422223,0.007326667,0.007326667
10845475182566,20-06-2022 18:11:23:693,-0.007326667,0.009768889,0.0036633336
10845475973972,20-06-2022 18:11:23:693,-0.008547778,0.0024422223,0.0036633336
10845476025535,20-06-2022 18:11:23:694,-0.008547778,-0.0012211112,0.0061055557
10845491025535,20-06-2022 18:11:23:709,-0.02075889,-0.0036633336,0.0036633336
10845506025535,20-06-2022 18:11:23:724,-0.029306669,-0.0024422223,0.009768889
10845521025535,20-06-2022 18:11:23:739,-0.04151778,0.0012211112,0.0036633336
10845524103347,20-06-2022 18:11:23:742,-0.05250778,-0.0012211112,0.0061055557
10845532009545,20-06-2022 18:11:23:750,-0.046402223,-0.0048844446,0.0061055557
10845547009545,20-06-2022 18:11:23:765,-0.04029667,0.0024422223,0.009768889
10845562009545,20-06-2022 18:11:23:780,-0.034191113,0.0036633336,0.01099
10845577009545,20-06-2022 18:11:23:795,-0.025643334,0.0061055557,0.012211111
10845592009545,20-06-2022 18:11:23:810,-0.025643334,0.0,0.012211111
10845607009545,20-06-2022 18:11:23:825,-0.026864445,0.0,0.012211111
10845609202982,20-06-2022 18:11:23:827,-0.03052778,0.0048844446,0.013432222
10845609979493,20-06-2022 18:11:23:827,-0.03052778,0.0061055557,0.012211111
10845610500014,20-06-2022 18:11:23:828,-0.03174889,0.007326667,0.02198
10845610930326,20-06-2022 18:11:23:828,-0.035412222,0.0048844446,0.02075889
